"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.606696071E1,-1.304817575E0,2.676130271E-1,-2.554716346E0,2.881100700E0
6.607689771E1,-2.790958477E0,-2.857254792E0,8.871559310E-1,4.091503368E0
6.608683471E1,-3.924512567E0,-5.951487880E0,4.180795444E0,8.264445379E0
6.609677171E1,-3.805718780E0,-7.835066661E0,5.097033087E0,1.009215097E1
6.610670771E1,-3.198859656E0,-9.194180603E0,4.602710645E0,1.076803628E1
6.611664346E1,-2.186269547E0,-9.724583289E0,2.073984588E0,1.018080089E1
6.612658046E1,-1.299819960E0,-1.006039649E1,2.351422691E-1,1.014674338E1
6.613651746E1,-9.611781728E-1,-1.027306674E1,-8.528006154E-1,1.035311704E1
6.614645446E1,-1.103197978E0,-1.027741122E1,-1.392202166E0,1.042978686E1
6.615639146E1,-1.508399790E0,-9.829736692E0,-1.487212404E0,1.005538632E1
6.616632846E1,-1.975034496E0,-9.571358172E0,-1.358575414E0,9.866984629E0
6.617626446E1,-2.393158947E0,-9.649395112E0,-1.180903673E0,1.001162171E1
6.618620146E1,-2.962312008E0,-9.593141389E0,-1.072324387E0,1.009720425E1
6.619613846E1,-3.372552951E0,-9.547670517E0,-8.413125908E-1,1.016070532E1
6.620607546E1,-3.647222106E0,-9.392186036E0,-2.977905071E-1,1.007988427E1
6.621601246E1,-3.531058103E0,-9.122636996E0,3.392940438E-1,9.788053818E0
6.622594946E1,-3.318320318E0,-8.830256917E0,8.049627900E-1,9.467452247E0
6.623588646E1,-3.072364208E0,-8.725801088E0,1.089139810E0,9.314786738E0
6.624582346E1,-2.782294657E0,-8.755975059E0,1.192628510E0,9.264481937E0
6.625575946E1,-2.481749234E0,-8.781753094E0,1.118364193E0,9.193965692E0
6.626569646E1,-2.111428549E0,-8.853104913E0,9.075638100E-1,9.146544111E0
6.627563346E1,-1.603407689E0,-8.991364081E0,7.716757607E-1,9.165752982E0
6.628557046E1,-1.017615352E0,-9.041319183E0,6.795528051E-1,9.123748440E0
6.629550746E1,-4.509194371E-1,-9.132792440E0,7.797987858E-1,9.177108054E0
6.630544446E1,1.197404516E-1,-9.362207361E0,9.900459496E-1,9.415171556E0
6.631538146E1,6.676369835E-1,-9.776256888E0,1.130079748E0,9.863975776E0
6.632531746E1,1.274049819E0,-1.027327607E1,1.282005394E0,1.043105660E1
6.633525446E1,1.757095613E0,-1.045730314E1,8.455436361E-1,1.063755226E1
6.634519146E1,2.139416247E0,-1.043711856E1,3.635718293E-1,1.066033443E1
6.635512846E1,2.341452312E0,-1.048989786E1,-1.134430003E-1,1.074863831E1
6.636506546E1,2.255482015E0,-1.085997516E1,-3.008729253E0,1.149255025E1
6.637500246E1,2.228774273E0,-1.030870902E1,-3.378789591E0,1.107488761E1
6.638493946E1,1.234960159E0,-7.773436423E0,3.425793604E0,8.584142487E0
6.639487646E1,-4.883828402E-2,-4.095005096E0,8.463872724E0,9.402584400E0
6.640481246E1,-1.662212844E-1,-4.317116261E-2,-3.206409581E0,3.211005398E0
6.641474946E1,2.148513491E0,1.276662822E1,-6.849994426E0,1.464668324E1
6.642468646E1,9.982717395E0,4.121917491E1,-1.343983833E0,4.243207890E1
6.643462346E1,1.309654801E1,6.573581573E1,-2.682599630E0,6.708139370E1
6.644456046E1,2.604902121E0,3.147358316E1,-2.396081532E0,3.167196171E1
6.645449746E1,-3.035380277E0,4.398815312E0,1.997597440E-1,5.348178524E0
6.646443446E1,-5.350472463E0,6.996703990E0,1.316653801E0,8.905896897E0
6.647437146E1,-4.661492997E0,1.222051816E1,-1.261832500E0,1.314012185E1
6.648430746E1,-5.393191051E-1,1.300705170E1,-2.798565120E0,1.331563839E1
6.649424446E1,3.069610170E0,1.399797349E1,-3.984961667E0,1.487432983E1
6.650418146E1,5.339923502E0,1.716397296E1,-2.737003294E0,1.818262736E1
6.651411846E1,7.610718936E0,1.882224800E1,-1.261655183E0,2.034187396E1
6.652405546E1,8.611636541E0,1.741196039E1,-1.155992342E0,1.945952124E1
6.653399246E1,7.576373561E0,1.315403666E1,-1.915815650E0,1.530034204E1
6.654392946E1,5.468395600E0,8.608419403E0,-2.125016162E0,1.041748188E1
6.655386546E1,3.887282175E0,5.993476735E0,-1.752560074E0,7.355555241E0
6.656380246E1,2.894309767E0,3.472347381E0,-1.953957038E0,4.924649578E0
6.657373946E1,1.919420751E0,1.063524327E0,-2.251609551E0,3.144042872E0
6.658367646E1,1.329968788E0,-4.705845004E-1,-1.973514805E0,2.425907549E0
6.659361346E1,4.053257000E-1,-1.845971244E0,-1.958020853E0,2.721349742E0
6.660355046E1,-8.247795886E-1,-3.611966026E0,-9.287448370E-1,3.819571562E0
6.661348746E1,-1.673992937E0,-5.290868871E0,2.685391895E-1,5.555867084E0
6.662342446E1,-2.503767217E0,-6.873206702E0,9.519664693E-1,7.376724260E0
6.663336046E1,-3.152906680E0,-8.647967631E0,1.312991105E0,9.297962697E0
6.664329746E1,-3.720018479E0,-1.023892835E1,1.703220245E0,1.102611221E1
6.665323446E1,-4.262414973E0,-1.123779534E1,2.350056782E0,1.224659105E1
6.666317146E1,-4.216950825E0,-1.161370698E1,3.037863590E0,1.272357966E1
6.667310846E1,-3.407071404E0,-1.186818717E1,3.118990198E0,1.273538778E1
6.668304546E1,-2.131762387E0,-1.195793491E1,2.002092487E0,1.231036118E1
6.669298246E1,-6.985887811E-1,-1.168385018E1,5.018665195E-1,1.171547060E1
6.670291946E1,3.914209481E-1,-1.066357888E1,-8.069321322E-1,1.070122724E1
6.671285546E1,6.695099198E-1,-9.159657472E0,-2.069288104E0,9.414325350E0
6.672279246E1,4.109878512E-1,-8.140642735E0,-2.545218714E0,8.539151800E0
6.673272946E1,-1.451976936E-1,-7.933888698E0,-2.425571818E0,8.297654541E0
6.674266646E1,-6.124088623E-1,-8.121759152E0,-2.126992521E0,8.417963740E0
6.675260346E1,-1.268768175E0,-8.536792765E0,-1.679132640E0,8.792388175E0
6.676254046E1,-2.060606012E0,-9.044589531E0,-1.274746807E0,9.363529054E0
6.677247746E1,-2.766044075E0,-9.339541799E0,-7.507579315E-1,9.769425691E0
6.678241446E1,-3.399301624E0,-9.652726271E0,-1.253268814E-1,1.023455338E1
6.679235046E1,-3.869231528E0,-1.011341670E1,3.935678995E-1,1.083545318E1
6.680228746E1,-4.112779462E0,-1.033105240E1,9.654618430E-1,1.116143876E1
6.681222446E1,-4.093500315E0,-9.923674550E0,1.856803211E0,1.089420853E1
6.682216146E1,-3.855091791E0,-9.289925836E0,2.319225583E0,1.032197956E1
6.683209846E1,-3.448381982E0,-9.328485884E0,2.717395241E0,1.031000602E1
6.684203546E1,-2.667831318E0,-9.276735687E0,2.698355538E0,1.002278761E1
6.685197246E1,-2.067001550E0,-9.784302072E0,2.899009759E0,1.041197964E1
6.686190846E1,-1.572392303E0,-9.248043984E0,3.908011140E0,1.016224809E1
6.687184546E1,-7.416248730E-1,-8.956092507E0,4.229170629E0,9.932144011E0
6.688178246E1,7.432483524E-1,-9.465078011E0,3.259404066E0,1.003811908E1
6.689171946E1,1.753341408E0,-8.181776728E0,1.783898811E0,8.555581306E0
6.690165646E1,1.604306991E0,-7.294032567E0,3.473697503E0,8.236703609E0
6.691159346E1,1.810686660E0,-5.742270995E0,4.823596233E0,7.714878028E0
6.692153046E1,1.379771278E0,-1.954981470E0,-1.709326053E0,2.940666062E0
6.693146746E1,2.208009787E0,1.105190884E1,-1.372445009E1,1.775895624E1
6.694140446E1,1.301039163E1,4.998519899E1,-6.366309239E0,5.204152479E1
6.695134046E1,1.915558256E1,6.833623158E1,-1.883583459E0,7.099524474E1
6.696127746E1,1.041591071E1,2.853382766E1,3.880782411E0,3.062239359E1
6.697121446E1,-3.359055823E-1,7.277776138E0,-4.265607553E0,8.442408772E0
6.698115146E1,-3.153448133E0,1.207828698E1,-8.139947501E0,1.490261711E1
6.699108846E1,-2.494404363E0,9.953471961E0,-3.052327847E0,1.070562294E1
6.700102546E1,-2.373405299E0,1.111840104E1,-4.587585068E-1,1.137815248E1
6.701096246E1,-1.348795069E0,1.333897240E1,2.014826553E0,1.355754251E1
6.702089946E1,1.595846362E0,1.512605224E1,3.355836346E0,1.557580880E1
6.703083546E1,4.901962956E0,1.623957026E1,8.500776402E-1,1.698456697E1
6.704077246E1,7.913809944E0,1.368957028E1,-1.212156968E0,1.585881606E1
6.705070946E1,8.554603969E0,7.794044935E0,-1.904618232E0,1.172842513E1
6.706064646E1,5.771853229E0,3.874477358E0,2.799436720E-1,6.957315068E0
6.707058346E1,3.714574428E0,1.009900682E0,8.485526133E-1,3.941827509E0
6.708052046E1,3.262524140E0,-1.643050057E-1,-2.189646606E0,3.932634252E0
6.709045746E1,2.430543121E0,-2.278086913E-1,-9.247593749E-1,2.610482055E0
6.710039446E1,1.453237596E0,-1.567778850E0,1.467674518E-1,2.142748403E0
6.711033046E1,5.061282626E-1,-2.955639458E0,5.828130341E-1,3.054773553E0
6.712027187E1,6.561906204E-2,-4.800646496E0,3.494986045E-1,4.813799115E0
6.713020887E1,-9.416868449E-1,-6.328399985E0,-3.722857887E-1,6.408901403E0
6.714014587E1,-2.900250831E0,-7.141655881E0,2.961240506E-1,7.713779428E0
6.715008287E1,-4.929087020E0,-7.948579828E0,1.112851439E0,9.418824685E0
6.716001987E1,-6.277449102E0,-8.742976114E0,1.127257808E0,1.082204734E1
6.716995687E1,-6.909209179E0,-9.376849374E0,7.866592509E-1,1.167395856E1
6.717989387E1,-7.189730519E0,-1.025560344E1,8.229909253E-1,1.255177043E1
6.718982987E1,-6.674400201E0,-1.117424078E1,8.704744095E-1,1.304488408E1
6.719976687E1,-4.931532326E0,-1.156803555E1,8.200246328E-1,1.260205928E1
6.720970387E1,-2.570090430E0,-1.133010533E1,-2.998510476E-1,1.162181407E1
6.721964088E1,-5.359869962E-1,-1.054850334E1,-2.360026284E0,1.082256572E1
6.722957787E1,7.468060908E-1,-9.769479965E0,-3.198652664E0,1.030688299E1
6.723951487E1,1.254336223E0,-9.676606885E0,-3.242950585E0,1.028235424E1
6.724945187E1,8.779258818E-1,-9.680488851E0,-2.896238179E0,1.014252502E1
6.725938887E1,1.975923273E-1,-9.895679251E0,-1.871680866E0,1.007306804E1
6.726932587E1,-4.132282850E-1,-1.023018793E1,-7.560315353E-1,1.026640572E1
6.727926187E1,-1.129168825E0,-1.049599768E1,-1.841276515E-1,1.055816710E1
6.728919887E1,-2.152188174E0,-1.038480820E1,1.873213093E-2,1.060549415E1
6.729913587E1,-3.074257244E0,-1.025856330E1,2.620125822E-1,1.071250807E1
6.730907287E1,-3.657771944E0,-1.027754804E1,7.393780804E-1,1.093407377E1
6.731900987E1,-4.031861014E0,-1.022299703E1,1.039653654E0,1.103840800E1
6.732894688E1,-4.128895558E0,-1.020841056E1,1.386235667E0,1.109869695E1
6.733888387E1,-4.005561408E0,-1.024235014E1,2.194084643E0,1.121446682E1
6.734882087E1,-3.806511954E0,-1.025753185E1,3.220675617E0,1.140522882E1
6.735875687E1,-3.341848637E0,-1.031974389E1,4.312706290E0,1.167323870E1
6.736869387E1,-2.259591439E0,-1.018196595E1,4.138903652E0,1.122090493E1
6.737863087E1,-6.689270255E-1,-9.002607692E0,2.665641536E0,9.412760138E0
6.738856787E1,8.714532334E-1,-6.563197854E0,2.539004878E0,7.090947932E0
6.739850487E1,2.149531783E0,-2.559436803E0,4.774858229E-1,3.376269591E0
6.740844187E1,3.921862024E0,5.897888793E0,-6.704212815E0,9.752567016E0
6.741837887E1,1.048376881E1,2.560543681E1,-3.704333907E0,2.791540601E1
6.742831588E1,2.284302269E1,4.798540914E1,1.663778071E-1,5.314537475E1
6.743825287E1,2.292811137E1,3.742879455E1,-3.156647437E0,4.400656059E1
6.744818887E1,4.344839079E0,1.549977352E1,5.603831148E-1,1.610697474E1
6.745812587E1,-2.646300700E0,2.194476407E1,-8.387573576E-1,2.211965396E1
6.746806287E1,2.680330326E0,2.650239268E1,-2.239867172E0,2.673159167E1
6.747799987E1,6.943291429E0,2.426073626E1,-4.367361385E0,2.560988999E1
6.748793687E1,6.780696149E0,2.006006145E1,-4.071061918E0,2.156287204E1
6.749787387E1,4.016482252E0,1.519700002E1,-2.899930111E0,1.598407126E1
6.750781087E1,2.411928948E0,1.177122162E1,-2.116359944E0,1.220073928E1
6.751774787E1,1.760580261E0,9.737119135E0,-2.750918498E0,1.027028162E1
6.752768487E1,1.194857761E0,8.348167436E0,-1.955390775E0,8.656970468E0
6.753762087E1,5.691434133E-1,6.969809137E0,-5.032346948E-1,7.011091840E0
6.754755787E1,7.119058147E-2,4.926616572E0,1.534683609E-1,4.929520411E0
6.755749487E1,4.125429913E-2,2.460311880E0,6.986358511E-1,2.557914877E0
6.756743187E1,5.688276637E-1,-6.409893215E-2,1.536484551E0,1.639651902E0
6.757736887E1,3.645078955E-1,-2.943250378E0,2.666657782E0,3.988314496E0
6.758730587E1,-1.932397331E-1,-4.476218998E0,3.524677622E0,5.700634215E0
6.759724287E1,6.783284712E-1,-6.318594790E0,2.537899169E0,6.842930792E0
6.760717987E1,1.133659925E0,-8.118389987E0,2.270035297E0,8.505674638E0
6.761711587E1,7.356683144E-1,-8.920405195E0,1.904303652E0,9.151022299E0
6.762705288E1,-2.323408681E-1,-9.435847195E0,1.885691965E0,9.625228764E0
6.763698987E1,-1.121688336E0,-9.599919482E0,1.431652161E0,9.770684044E0
6.764692687E1,-1.686078255E0,-9.117175112E0,1.019343351E0,9.327636505E0
6.765686387E1,-2.217874332E0,-8.636241040E0,1.041653402E0,8.977119118E0
6.766680087E1,-2.447047764E0,-8.939375317E0,1.094974673E0,9.332708254E0
6.767673787E1,-2.377160088E0,-9.416177747E0,6.558318937E-1,9.733725336E0
6.768667487E1,-1.930078179E0,-9.431948272E0,-2.548397114E-1,9.630773243E0
6.769661187E1,-1.094955450E0,-9.012778339E0,-1.027038871E0,9.136952975E0
6.770654787E1,-2.278508278E-1,-9.391339359E0,-1.844962599E0,9.573560359E0
6.771648487E1,-4.291856289E-3,-9.106814430E0,-2.728534187E0,9.506786329E0
6.772642187E1,-4.336282703E-1,-8.790406973E0,-2.750731387E0,9.220944171E0
6.773635888E1,-7.928822232E-1,-8.850126341E0,-2.588019748E0,9.254795767E0
6.774629587E1,-1.284464587E0,-9.126272210E0,-2.501814247E0,9.549752261E0
6.775623287E1,-1.795304828E0,-9.788508559E0,-2.001070978E0,1.015097553E1
6.776616987E1,-2.308678668E0,-9.793033719E0,-1.697151420E0,1.020361845E1
6.777610687E1,-2.786585929E0,-9.968387039E0,-1.222273893E0,1.042246395E1
6.778604387E1,-3.046326849E0,-1.020463794E1,-5.237362754E-1,1.066250639E1
6.779597987E1,-3.368343540E0,-1.048036924E1,5.075501958E-2,1.100847191E1
6.780591687E1,-3.628411320E0,-1.069847974E1,8.300882757E-1,1.132748357E1
6.781585387E1,-3.575889875E0,-1.074289051E1,1.887532668E0,1.147865256E1
6.782579087E1,-3.197888433E0,-1.071518641E1,2.606401055E0,1.148194394E1
6.783572788E1,-2.593324926E0,-1.058030985E1,3.253867922E0,1.136907855E1
6.784566487E1,-1.670908092E0,-1.015815491E1,3.709493490E0,1.094259508E1
6.785560187E1,-7.178544796E-1,-9.710936472E0,4.067837763E0,1.055295723E1
6.786553887E1,5.657232307E-1,-9.378406488E0,3.919137222E0,1.018008780E1
6.787547487E1,2.229007723E0,-8.860019245E0,1.090265910E0,9.200929095E0
6.788541187E1,3.355739867E0,-7.854251960E0,-2.229647409E0,8.827320741E0
6.789534887E1,3.749943359E0,-5.893558345E0,1.123601691E-1,6.986324496E0
6.790528587E1,4.298865639E0,-1.928424001E0,-4.618008131E0,6.597352803E0
6.791522287E1,5.283756902E0,9.150218312E0,-1.193080149E1,1.593702000E1
6.792515987E1,1.139184959E1,3.114522224E1,5.378030391E0,3.359646285E1
6.793509687E1,1.479782464E1,4.989401985E1,7.531647624E0,5.258435649E1
6.794503388E1,7.230320136E0,4.224664764E1,-2.145163329E0,4.291454872E1
6.795497087E1,1.821212086E0,2.149117450E1,1.071927946E0,2.159482402E1
6.796490787E1,1.792858645E0,2.336776586E1,-6.880909824E-1,2.344654116E1
6.797484387E1,2.902698183E0,2.412357227E1,-5.739711084E0,2.496631089E1
6.798478087E1,3.664300653E0,1.890960774E1,-8.677667978E0,2.112586769E1
6.799471787E1,3.201609309E0,1.573738683E1,-5.834859316E0,1.708687302E1
6.800465487E1,1.734544656E0,1.469913650E1,-1.517771707E0,1.487873953E1
6.801459187E1,1.995898677E0,1.376613957E1,-1.246519373E0,1.396581615E1
6.802452887E1,2.892638926E0,1.269091263E1,-2.012925038E0,1.317112336E1
6.803446587E1,2.963737852E0,1.075936329E1,-1.873790542E0,1.131630379E1
6.804440287E1,2.312956052E0,6.941369449E0,-1.253776352E0,7.423229127E0
6.805433988E1,1.560536927E0,2.689137987E0,-3.934515399E-1,3.133934065E0
6.806427587E1,1.203456603E0,-1.046149911E0,8.270927471E-1,1.796335115E0
6.807421287E1,1.268907485E0,-3.954990594E0,2.194971666E0,4.697869455E0
6.808414987E1,1.494045753E0,-6.143677087E0,2.595981317E0,6.834914766E0
6.809408687E1,8.665467616E-1,-8.128435503E0,2.342934873E0,8.503629275E0
6.810402387E1,-1.487189783E-1,-9.384872339E0,2.198732010E0,9.640143599E0
6.811396058E1,-6.692500842E-1,-9.934740990E0,2.218079862E0,1.020131621E1
6.812389758E1,-1.334814084E0,-1.020576996E1,2.188265494E0,1.052273610E1
6.813383458E1,-1.581385905E0,-1.008962789E1,1.728221185E0,1.035799791E1
6.814377158E1,-2.061797236E0,-1.009449745E1,1.627123411E0,1.043060004E1
6.815370758E1,-2.812195564E0,-1.029151587E1,1.790537301E0,1.081802970E1
6.816364458E1,-2.989816726E0,-1.042905642E1,1.395850244E0,1.093858399E1
6.817358158E1,-2.475532767E0,-1.065608860E1,1.077459412E0,1.099278879E1
6.818351858E1,-1.484832295E0,-1.064939003E1,5.467414876E-1,1.076629747E1
6.819345558E1,-2.117689382E-1,-1.028803327E1,-5.315477170E-2,1.029034985E1
6.820339258E1,8.025376573E-1,-9.619818141E0,-1.089703481E0,9.714546898E0
6.821332958E1,1.101259845E0,-8.632381877E0,-2.464706647E0,9.044643110E0
6.822326658E1,9.706459844E-1,-8.553048609E0,-3.113865114E0,9.153848922E0
6.823320358E1,6.691807216E-1,-8.872774361E0,-3.277940909E0,9.482553681E0
6.824313958E1,3.583020993E-1,-8.862615994E0,-3.432211508E0,9.510752782E0
6.825307658E1,-1.856527515E-2,-8.581600564E0,-3.457796584E0,9.252057615E0
6.826301358E1,-4.367101914E-1,-8.330434585E0,-3.269624999E0,8.959760253E0
6.827295058E1,-1.078400009E0,-8.325808852E0,-2.709653528E0,8.821806043E0
6.828288758E1,-1.806724148E0,-8.413818219E0,-1.761607617E0,8.784067996E0
6.829282458E1,-2.445578943E0,-8.668291383E0,-7.071961749E-1,9.034393078E0
6.830276158E1,-2.915655028E0,-9.073516291E0,2.208060841E-1,9.533021423E0
6.831269858E1,-3.115489470E0,-9.375762962E0,9.069312143E-1,9.921377423E0
6.832263558E1,-2.782000250E0,-9.549648045E0,1.650982389E0,1.008271025E1
6.833257158E1,-2.163379598E0,-9.917050824E0,2.287426085E0,1.040482707E1
6.834250858E1,-1.285033667E0,-1.010977505E1,2.745575312E0,1.055447995E1
6.835244558E1,-2.658989158E-1,-1.066330523E1,3.694724593E0,1.128839096E1
6.836238258E1,6.198250321E-1,-1.058581793E1,2.764926088E0,1.095849171E1
6.837231958E1,2.061685701E0,-9.827866752E0,1.660590534E0,1.017816652E1
6.838225658E1,-4.134552739E0,-1.087097962E1,1.897916300E0,1.178451571E1
6.839219358E1,-8.289220485E0,-7.428974025E0,4.966367698E-1,1.114214878E1
6.840213058E1,4.179627755E0,4.987258045E0,-1.162081486E1,1.331860987E1
6.841206758E1,1.683416778E1,1.956123197E1,-5.391863734E-4,2.580757643E1
6.842200458E1,2.743586323E1,4.509236120E1,1.650458947E1,5.530324677E1
6.843194058E1,2.985225785E1,6.030094573E1,-1.498080390E1,6.893319838E1
6.844187758E1,1.609653568E1,3.116531795E1,-1.307658591E0,3.510107512E1
6.845181458E1,4.675696176E0,1.312881178E1,-6.370292362E0,1.532346104E1
6.846175158E1,-2.043262732E-1,1.952578264E1,-6.644312183E0,2.062631381E1
6.847168858E1,2.173122083E-1,1.614521024E1,-1.541808441E0,1.622011749E1
6.848162558E1,2.683334333E0,1.522726521E1,-2.108314176E0,1.560496323E1
6.849156258E1,3.461352861E0,1.800762561E1,-6.144622582E-1,1.834756407E1
6.850149958E1,3.802042927E0,1.862482612E1,-9.946862268E-1,1.903494363E1
6.851143658E1,3.893288435E0,1.644393513E1,-3.518209432E0,1.726089497E1
6.852137258E1,3.151783723E0,1.129876893E1,-4.237322817E0,1.247200163E1
6.853130958E1,1.383195700E0,6.218406258E0,-2.222875748E0,6.747072204E0
6.854124658E1,3.343767547E-1,2.831553941E0,9.047102956E-1,2.991321824E0
6.855118358E1,-1.655128065E0,6.780115521E-1,1.560023103E0,2.373356412E0
6.856112058E1,-3.755131593E0,-2.806442488E0,2.174768951E0,5.167857652E0
6.857105758E1,-3.830193178E0,-4.237922741E0,1.207536571E0,5.838536932E0
6.858099458E1,-2.399868042E0,-4.550037757E0,7.085873006E-1,5.192716647E0
6.859093158E1,-1.175974178E0,-5.444665845E0,7.260147806E-1,5.617330228E0
6.860086858E1,-7.976034844E-1,-7.388514801E0,1.539287122E0,7.589184879E0
6.861080558E1,-1.621064818E0,-9.169777833E0,1.766645578E0,9.478064847E0
6.862074158E1,-3.047550087E0,-1.018481354E1,2.176484524E0,1.085150097E1
6.863067858E1,-4.462340047E0,-1.037803244E1,2.941933585E0,1.167351743E1
6.864061558E1,-4.874177572E0,-1.014626168E1,2.805568914E0,1.160066593E1
6.865055258E1,-3.699185726E0,-9.586500122E0,1.294218619E0,1.035663852E1
6.866048958E1,-1.362580464E0,-9.041634933E0,-5.864288791E-1,9.162515299E0
6.867042658E1,3.834706351E-1,-8.483579010E0,-2.257967813E0,8.787296580E0
6.868036358E1,1.057280670E0,-9.022464252E0,-3.073916352E0,9.590185886E0
6.869030058E1,9.415598872E-1,-9.683477363E0,-3.054374957E0,1.019732687E1
6.870023758E1,-7.947064814E-1,-9.424607677E0,-1.693111578E0,9.608403358E0
6.871017358E1,-5.658230719E-1,-9.545862558E0,-6.683788490E-1,9.585946902E0
6.872011058E1,1.593488691E-1,-9.829936666E0,-6.015580745E-1,9.849615172E0
6.873004758E1,2.903987129E-1,-9.982207518E0,-4.970156693E-1,9.998791073E0
6.873998458E1,-7.527296126E-2,-1.017377984E1,-4.766118103E-1,1.018521581E1
6.874992158E1,-8.785061449E-1,-1.031645308E1,-2.481242573E-1,1.035676314E1
6.875985858E1,-1.539542060E0,-1.040814326E1,1.026747680E-1,1.052189042E1
6.876979558E1,-1.880927653E0,-1.019670327E1,4.539111650E-1,1.037866474E1
6.877973258E1,-1.901168960E0,-9.740197109E0,4.977991962E-1,9.936482636E0
6.878966958E1,-1.890219756E0,-9.473555889E0,2.081082523E-1,9.662530774E0
6.879960658E1,-1.303998088E0,-9.143046117E0,9.371730137E-1,9.282995022E0
6.880954258E1,-8.577453864E-1,-9.075524225E0,9.249464858E-1,9.162772130E0
6.881947958E1,-9.383290082E-2,-9.144496812E0,6.173525369E-1,9.165792421E0
6.882941658E1,9.538557047E-1,-9.524111500E0,3.628770339E-1,9.578633531E0
6.883935358E1,2.375290441E0,-9.899527888E0,3.718840849E-1,1.018729379E1
6.884929058E1,3.833564682E0,-1.020105944E1,-7.369596720E-2,1.089785589E1
6.885922758E1,4.740969229E0,-1.006847851E1,-2.366273596E0,1.137762275E1
6.886916458E1,5.483014224E0,-1.078460455E1,-5.453848897E0,1.327085559E1
6.887910158E1,4.915462423E0,-1.202419556E1,-3.137582005E0,1.336366231E1
6.888903858E1,2.709415546E0,-1.122116469E1,4.212383273E0,1.228819118E1
6.889897558E1,1.955392237E-1,-6.520762271E0,-3.527951478E0,7.416536780E0
6.890891158E1,1.069887706E0,8.657220849E0,-1.172403927E1,1.461318683E1
6.891884858E1,6.910372190E0,3.772361584E1,1.727545363E1,4.206264060E1
6.892878558E1,9.493955655E0,6.735471796E1,1.316864067E1,6.928352129E1
6.893872258E1,1.313955896E1,5.096508475E1,-7.204391828E0,5.312241650E1
6.894865958E1,1.674733896E1,2.403908001E1,-1.017963291E1,3.101573240E1
6.895859658E1,1.020201605E1,2.112744494E1,-8.193591027E0,2.485125741E1
6.896853358E1,5.147902694E0,2.190527431E1,2.718354185E0,2.266564348E1
6.897847058E1,2.804181078E0,1.975941399E1,6.215578544E0,2.090290146E1
6.898840758E1,1.107846514E0,1.361163625E1,4.513142996E0,1.438306035E1
